job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Data Scientist,Data Science Intern,Anywhere,via LinkedIn,Internship,True,United Kingdom,2024-01-01 06:26:59,False,False,United Kingdom,,,,Data Glacier,"['sql', 'seaborn', 'matplotlib']","{'libraries': ['seaborn', 'matplotlib'], 'programming': ['sql']}"
Data Scientist,"Director of Data and Business Intelligence, Need Python – Work...",Anywhere,via IT Recruiting Firms,Full-time,True,Sudan,2024-01-01 06:27:48,True,False,Sudan,,,,Next Step Systems – Recruiters for Information Technology Jobs,"['python', 'sql', 'snowflake', 'databricks', 'redshift', 'airflow', 'phoenix', 'looker', 'tableau']","{'analyst_tools': ['looker', 'tableau'], 'cloud': ['snowflake', 'databricks', 'redshift'], 'libraries': ['airflow'], 'programming': ['python', 'sql'], 'webframeworks': ['phoenix']}"
Data Engineer,"Data Engineer, Enterprise Data Warehouse","Chicago, IL",via IT Recruiting Firms,Full-time,False,Sudan,2024-01-01 06:28:08,False,False,Sudan,,,,Next Step Systems – Recruiters for Information Technology Jobs,"['t-sql', 'c#', 'sql', 'azure', 'phoenix', 'ssrs', 'ssis', 'github']","{'analyst_tools': ['ssrs', 'ssis'], 'cloud': ['azure'], 'other': ['github'], 'programming': ['t-sql', 'c#', 'sql'], 'webframeworks': ['phoenix']}"
Data Engineer,"Data Engineering Manager, Workforce Intelligence","Arlington, VA",via ZipRecruiter,Full-time,False,Sudan,2024-01-01 06:28:16,True,False,Sudan,,,,Amazon,"['redshift', 'aws', 'flow']","{'cloud': ['redshift', 'aws'], 'other': ['flow']}"
Software Engineer,Platform Engineer,"Schiphol, Netherlands",via BeBee,Full-time,False,Netherlands,2024-01-01 06:28:44,True,False,Netherlands,,,,Schiphol,"['rust', 'azure', 'linux', 'word', 'ansible', 'terraform', 'gitlab', 'git', 'confluence']","{'analyst_tools': ['word'], 'async': ['confluence'], 'cloud': ['azure'], 'os': ['linux'], 'other': ['ansible', 'terraform', 'gitlab', 'git'], 'programming': ['rust']}"
Data Analyst,Data Analyst,"New York, NY",via SimplyHired,Full-time,False,"New York, United States",2024-01-01 06:59:51,False,True,United States,,,,MVP Health Care,"['sql', 'python', 'excel', 'word', 'power bi']","{'analyst_tools': ['excel', 'word', 'power bi'], 'programming': ['sql', 'python']}"
Data Analyst,Marketing Data Analyst,Anywhere,via VentureLoop,Full-time,True,"New York, United States",2024-01-01 06:59:51,True,False,United States,,,,Firework,"['tableau', 'looker']","{'analyst_tools': ['tableau', 'looker']}"
Data Analyst,"Sr. Data Analyst, Capital PMO - Now Hiring","Hershey, PA",via Snagajob,Full-time and Part-time,False,"New York, United States",2024-01-01 06:59:58,False,False,United States,hour,,24.014999389648438,The Hershey Company,"['power bi', 'excel', 'sharepoint', 'sap', 'microsoft teams']","{'analyst_tools': ['power bi', 'excel', 'sharepoint', 'sap'], 'sync': ['microsoft teams']}"
Senior Data Analyst,Senior Systems Data Analyst - DHS Suitability Clearance (Telecommuter),"Washington, DC",via ZipRecruiter,Full-time,False,"New York, United States",2024-01-01 07:00:03,True,True,United States,,,,AMERICAN SYSTEMS,,
Data Scientist,Data Scientist Consultant,"Arlington, VA",via Queen City News Jobs,Full-time,False,"New York, United States",2024-01-01 07:01:03,False,True,United States,,,,Guidehouse,"['python', 'sql', 'power bi', 'tableau', 'qlik']","{'analyst_tools': ['power bi', 'tableau', 'qlik'], 'programming': ['python', 'sql']}"
Data Scientist,Data Scientist,"Pittsburgh, PA",via ZipRecruiter,Full-time,False,"New York, United States",2024-01-01 07:01:05,False,False,United States,,,,University of Pittsburgh,,
Data Scientist,"Staff Data Scientist, Machine Learning - Now Hiring",Anywhere,via Snagajob,Full-time and Part-time,True,"New York, United States",2024-01-01 07:01:05,False,True,United States,hour,,41.505001068115234,Social Finance (SoFi),"['python', 'sql', 'nosql']","{'programming': ['python', 'sql', 'nosql']}"
Data Scientist,Data Scientist - Now Hiring,"Norfolk, VA",via Snagajob,Full-time and Part-time,False,"New York, United States",2024-01-01 07:01:05,False,True,United States,hour,,38.630001068115234,Booz Allen Hamilton,"['python', 'c++', 'r', 'matlab', 'sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['python', 'c++', 'r', 'matlab', 'sas']}"
Data Engineer,Data Engineer / Data Scientist - Entry to Expert Level (Maryland...,"Aurora, CO",via Snagajob,Full-time and Part-time,False,"Texas, United States",2024-01-01 07:01:43,False,False,United States,hour,,43.06999969482422,National Security Agency,"['sql', 'nosql']","{'programming': ['sql', 'nosql']}"
Data Scientist,Data Scientist - Now Hiring,"St. Louis, MO",via Snagajob,Full-time and Part-time,False,"Illinois, United States",2024-01-01 07:01:56,False,True,United States,hour,,32.54500198364258,Booz Allen Hamilton,"['visual basic', 'r', 'python', 'sql', 'nosql', 'sas', 'sas', 'matlab', 'oracle', 'spss', 'tableau']","{'analyst_tools': ['sas', 'spss', 'tableau'], 'cloud': ['oracle'], 'programming': ['visual basic', 'r', 'python', 'sql', 'nosql', 'sas', 'matlab']}"
Data Engineer,Data Engineer,"Dallas, TX",via BeBee,Full-time,False,"New York, United States",2024-01-01 07:02:57,True,True,United States,,,,Just Right Reader Inc.,"['python', 'jupyter', 'pandas', 'tensorflow', 'git']","{'libraries': ['jupyter', 'pandas', 'tensorflow'], 'other': ['git'], 'programming': ['python']}"
Data Engineer,"Data Engineer, Python & ETL","Chicago, IL",via IT Recruiting Firms,Full-time,False,"California, United States",2024-01-01 07:03:17,False,False,United States,,,,Next Step Systems – Recruiters for Information Technology Jobs,"['python', 'sql', 'sql server', 'node.js', 'phoenix', 'linux']","{'databases': ['sql server'], 'os': ['linux'], 'programming': ['python', 'sql'], 'webframeworks': ['node.js', 'phoenix']}"
Data Engineer,Data Engineer - Now Hiring,"Suffolk, VA",via Snagajob,Full-time and Part-time,False,"Texas, United States",2024-01-01 07:04:06,False,True,United States,hour,,45.97999954223633,Booz Allen Hamilton,"['python', 'r', 'sql', 'scala', 'java', 'databricks', 'aws', 'azure', 'spark', 'qlik']","{'analyst_tools': ['qlik'], 'cloud': ['databricks', 'aws', 'azure'], 'libraries': ['spark'], 'programming': ['python', 'r', 'sql', 'scala', 'java']}"
Data Engineer,Data Engineer,"Springfield, MO",via BeBee,Contractor,False,"Texas, United States",2024-01-01 07:04:08,True,False,United States,,,,Connect Talent Solutions,"['go', 'sql', 'powershell', 'shell', 'perl', 'python', 'sql server', 'aws', 'ssis', 'ssrs']","{'analyst_tools': ['ssis', 'ssrs'], 'cloud': ['aws'], 'databases': ['sql server'], 'programming': ['go', 'sql', 'powershell', 'shell', 'perl', 'python']}"
Data Engineer,Data Engineer II,"University Place, WA",via Adzuna,Full-time,False,"Illinois, United States",2024-01-01 07:04:37,False,True,United States,,,,The Pokémon Company International,"['sql', 'python', 'scala', 'java', 'redshift', 'databricks', 'spark', 'terraform']","{'cloud': ['redshift', 'databricks'], 'libraries': ['spark'], 'other': ['terraform'], 'programming': ['sql', 'python', 'scala', 'java']}"
Data Engineer,Data Engineer: Debugging Databricks Live Table using Cloud Files,Anywhere,via Upwork,Contractor and Temp work,True,"Illinois, United States",2024-01-01 07:04:44,True,False,United States,,,,Upwork,"['aws', 'unity']","{'cloud': ['aws'], 'other': ['unity']}"
Data Engineer,Junior AWS Data Engineer,United States,via BeBee,Full-time,False,"Illinois, United States",2024-01-01 07:04:46,True,False,United States,,,,"Latitude, Inc.","['aws', 'redshift']","{'cloud': ['aws', 'redshift']}"
Senior Data Engineer,Senior Data Engineer,"Canton, OH",via BeBee,Full-time,False,"Florida, United States",2024-01-01 07:05:38,True,False,United States,,,,MMS,"['sql', 't-sql', 'azure', 'gcp']","{'cloud': ['azure', 'gcp'], 'programming': ['sql', 't-sql']}"
Business Analyst,Business Analyst E-Commerce (m/w/d),"Neckarsulm, Germany",via Stepstone,Full-time,False,Germany,2024-01-01 07:06:15,False,False,Germany,,,,Lidl Digital,"['sql', 'excel', 'microstrategy']","{'analyst_tools': ['excel', 'microstrategy'], 'programming': ['sql']}"
Data Engineer,Big Data Engineer,"Frankfurt, Germany",via BeBee,Full-time,False,Germany,2024-01-01 07:06:32,True,False,Germany,,,,Optimus Search,"['java', 'python', 'sql', 'nosql', 'mongodb', 'mongodb', 'scala', 'azure', 'hadoop', 'spark', 'kafka', 'linux', 'docker', 'kubernetes', 'gitlab']","{'cloud': ['azure'], 'databases': ['mongodb'], 'libraries': ['hadoop', 'spark', 'kafka'], 'os': ['linux'], 'other': ['docker', 'kubernetes', 'gitlab'], 'programming': ['java', 'python', 'sql', 'nosql', 'mongodb', 'scala']}"
Data Analyst,Data Analysis Intern,Singapore,via BeBee Singapore,Full-time and Internship,False,Singapore,2024-01-01 07:07:19,False,False,Singapore,,,,HELLOBIKESG PTE. LTD.,"['sql', 'python', 'excel', 'tableau']","{'analyst_tools': ['excel', 'tableau'], 'programming': ['sql', 'python']}"
Data Scientist,Data Scientist,Singapore,via Indeed,Full-time,False,Singapore,2024-01-01 07:07:22,False,False,Singapore,,,,InfoWiz Pte Ltd,,
Data Scientist,Manager / Associate Manager - Data Science,"Haryana, India",via Shine,Full-time,False,India,2024-01-01 07:07:49,False,False,India,,,,Antal International,"['html', 'javascript', 'css', 'azure', 'aws', 'spark', 'django', 'flask', 'jquery', 'tableau', 'qlik']","{'analyst_tools': ['tableau', 'qlik'], 'cloud': ['azure', 'aws'], 'libraries': ['spark'], 'programming': ['html', 'javascript', 'css'], 'webframeworks': ['django', 'flask', 'jquery']}"
Data Engineer,Azure Data Engineer,"Hyderabad, Telangana, India",via LinkedIn,Full-time,False,India,2024-01-01 07:07:57,True,False,India,,,,Tata Consultancy Services,"['python', 'sql', 'azure', 'databricks']","{'cloud': ['azure', 'databricks'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer,India,via BeBee India,Full-time,False,India,2024-01-01 07:08:09,True,False,India,,,,e-solutions,"['python', 'java', 'sql', 'gcp', 'bigquery', 'azure', 'kafka', 'pyspark', 'jenkins', 'github']","{'cloud': ['gcp', 'bigquery', 'azure'], 'libraries': ['kafka', 'pyspark'], 'other': ['jenkins', 'github'], 'programming': ['python', 'java', 'sql']}"
Data Engineer,AWS Data Engineer,India,via BeBee India,Full-time,False,India,2024-01-01 07:08:12,True,False,India,,,,Workship,"['python', 'shell', 'sql', 'dynamodb', 'aws', 'redshift', 'jenkins']","{'cloud': ['aws', 'redshift'], 'databases': ['dynamodb'], 'other': ['jenkins'], 'programming': ['python', 'shell', 'sql']}"
Data Engineer,Data Engineer,"Pune, Maharashtra, India",via BeBee India,Full-time,False,India,2024-01-01 07:08:12,True,False,India,,,,Cloud Hire,"['sql', 'sql server', 'azure', 'flow']","{'cloud': ['azure'], 'databases': ['sql server'], 'other': ['flow'], 'programming': ['sql']}"
Data Engineer,Data Engineer,India,via BeBee India,Full-time,False,India,2024-01-01 07:08:12,True,False,India,,,,CODNEXT IT,"['airflow', 'spark', 'kafka', 'kubernetes', 'terraform', 'docker', 'jira']","{'async': ['jira'], 'libraries': ['airflow', 'spark', 'kafka'], 'other': ['kubernetes', 'terraform', 'docker']}"
Data Scientist,Data Scientist (Remote),"Lethbridge, AB, Canada",via Daniolacorp.freshteam.com,Full-time,False,Canada,2024-01-01 07:08:30,False,False,Canada,,,,Daniola Corporation,"['python', 'r', 'node.js']","{'programming': ['python', 'r'], 'webframeworks': ['node.js']}"
Senior Data Scientist,Senior Data Scientist,Brazil,via BeBee,Full-time,False,Brazil,2024-01-01 07:11:12,False,False,Brazil,,,,Natura,"['sql', 'python', 'pandas', 'scikit-learn', 'pyspark']","{'libraries': ['pandas', 'scikit-learn', 'pyspark'], 'programming': ['sql', 'python']}"
Data Engineer,Data Engineer,"State of Goiás, Brazil",via BeBee,Full-time,False,Brazil,2024-01-01 07:11:29,False,False,Brazil,,,,G4F,"['scala', 'python', 'nosql', 'spark']","{'libraries': ['spark'], 'programming': ['scala', 'python', 'nosql']}"
Data Engineer,Data Engineer,"São Paulo, State of São Paulo, Brazil",via BeBee,Full-time,False,Brazil,2024-01-01 07:11:29,False,False,Brazil,,,,Tata Consultancy Services,"['sql', 'sql server', 'azure', 'terraform']","{'cloud': ['azure'], 'databases': ['sql server'], 'other': ['terraform'], 'programming': ['sql']}"
Data Analyst,Data Analyst,"São Paulo, State of São Paulo, Brazil",via BeBee,Full-time,False,Brazil,2024-01-01 07:11:29,True,False,Brazil,,,,Verx Tecnologia e Inovação,"['python', 'sql', 'airflow']","{'libraries': ['airflow'], 'programming': ['python', 'sql']}"
Data Analyst,Reporting & Data Analytics Manager (ESG Projects),"Issy-les-Moulineaux, France",via BeBee,Full-time,False,France,2024-01-01 07:12:46,False,False,France,,,,Pluxee,"['go', 'excel', 'power bi', 'smartsheet']","{'analyst_tools': ['excel', 'power bi'], 'async': ['smartsheet'], 'programming': ['go']}"
Data Analyst,Alternance - Assistant Data Analyst H/F Alternance/Apprentissage H/F,"Canéjan, France",via BeBee,Full-time,False,France,2024-01-01 07:12:48,False,False,France,,,,SOGETREL,"['power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau']}"
Data Analyst,stage – data analyst ops – 6 mois – h/f,"Neuville-sur-Sarthe, France",via BeBee,Full-time and Internship,False,France,2024-01-01 07:12:48,False,False,France,,,,BNP Paribas,"['python', 'shell', 'linux', 'redhat', 'windows', 'tableau']","{'analyst_tools': ['tableau'], 'os': ['linux', 'redhat', 'windows'], 'programming': ['python', 'shell']}"
Data Analyst,Data Quality Analyst,"Sauveterre-de-Guyenne, France",via BeBee,Full-time,False,France,2024-01-01 07:12:48,True,False,France,,,,Innova Solutions,['sql'],{'programming': ['sql']}
Data Scientist,Data Scientist,"Longwy, France",via BeBee,Full-time,False,France,2024-01-01 07:13:09,False,False,France,,,,SOPRA STERIA PSF,"['python', 'sql']","{'programming': ['python', 'sql']}"
Data Scientist,Scientifique des données,"Longwy, France",via BeBee,Full-time,False,France,2024-01-01 07:13:54,False,False,France,,,,SOPRA STERIA PSF,"['python', 'sql']","{'programming': ['python', 'sql']}"
Data Engineer,Data Engineer Google Cloud Platform,"Sèvres, France",via BeBee,Full-time,False,France,2024-01-01 07:14:46,False,False,France,,,,Apside,"['sql', 'python', 'gcp', 'bigquery', 'github', 'terraform']","{'cloud': ['gcp', 'bigquery'], 'other': ['github', 'terraform'], 'programming': ['sql', 'python']}"
Cloud Engineer,ingénieur de données cloud,"Puteaux, France",via BeBee,Full-time,False,France,2024-01-01 07:14:48,False,False,France,,,,Trimane,['python'],{'programming': ['python']}
Cloud Engineer,Architecte DATA CLOUD H/F,"Suresnes, France",via BeBee,Full-time,False,France,2024-01-01 07:14:53,False,False,France,,,,Apside,"['gcp', 'aws', 'azure', 'vmware']","{'cloud': ['gcp', 'aws', 'azure', 'vmware']}"
Software Engineer,"Software Development Engineer II, AWS SageMaker Studio","Mexico City, CDMX, Mexico",via BeBee,Full-time,False,Mexico,2024-01-01 07:16:11,False,False,Mexico,,,,Amazon,"['dynamodb', 'aws', 'tensorflow', 'mxnet', 'pytorch', 'linux', 'flow']","{'cloud': ['aws'], 'databases': ['dynamodb'], 'libraries': ['tensorflow', 'mxnet', 'pytorch'], 'os': ['linux'], 'other': ['flow']}"
Data Scientist,Data Scientist,South Africa,via CareerJunction,Full-time,False,South Africa,2024-01-01 07:17:28,False,False,South Africa,,,,Hi-Tech Cape Town,"['sql', 'sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sql', 'sas']}"
Data Scientist,Data Scientist,"Harrow, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:17:53,False,False,United Kingdom,,,,Cove Venture Ltd.,"['java', 'python', 'sas', 'sas', 'unix', 'tableau', 'sap']","{'analyst_tools': ['sas', 'tableau', 'sap'], 'os': ['unix'], 'programming': ['java', 'python', 'sas']}"
Senior Data Scientist,Senior Data Scientist,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:17:55,False,False,United Kingdom,,,,Inrange,"['python', 'go', 'tensorflow', 'pytorch', 'scikit-learn']","{'libraries': ['tensorflow', 'pytorch', 'scikit-learn'], 'programming': ['python', 'go']}"
Data Scientist,Head of Marketing Data Science,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:00,False,False,United Kingdom,,,,Harnham,"['r', 'python', 'sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['r', 'python', 'sql']}"
Data Scientist,Principal Cheminformatics Data Scientist,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:00,False,False,United Kingdom,,,,BenevolentAI Limited,"['aws', 'tensorflow', 'pytorch', 'docker', 'kubernetes']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'pytorch'], 'other': ['docker', 'kubernetes']}"
Senior Data Scientist,Senior Data Scientist,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:00,False,False,United Kingdom,,,,Expert Employment,"['python', 'sql', 'postgresql', 'aws', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'matplotlib']","{'cloud': ['aws'], 'databases': ['postgresql'], 'libraries': ['pandas', 'numpy', 'tensorflow', 'pytorch', 'matplotlib'], 'programming': ['python', 'sql']}"
Data Analyst,Head of Data and Analysis,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:03,False,False,United Kingdom,,,,Agility Resoucing,,
Data Scientist,"Consultant, Data Science","London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:03,False,False,United Kingdom,,,,Envision,['go'],{'programming': ['go']}
Machine Learning Engineer,Machine Learning Engineer,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:03,False,False,United Kingdom,,,,Oliver Bernard,,
Data Analyst,Data Analytics Manager,United Kingdom,via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:03,True,False,United Kingdom,,,,Understanding Recruitment,,
Data Analyst,Junior Consultant Data,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:07,False,False,United Kingdom,,,,Westernacher Consulting AG,['sap'],{'analyst_tools': ['sap']}
Data Engineer,Data Scientist/Data Engineer,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:13,False,False,United Kingdom,,,,Philpar,"['python', 'nosql', 'ruby', 'ruby', 'react', 'ruby on rails']","{'libraries': ['react'], 'programming': ['python', 'nosql', 'ruby'], 'webframeworks': ['ruby', 'ruby on rails']}"
Data Engineer,Vacancy for Data Engineer in the Digital Archiving Department at...,"London, UK",via BeBee,Full-time,False,United Kingdom,2024-01-01 07:18:18,False,False,United Kingdom,,,,Digital Preservation Coalition,,
Data Engineer,Data operations Engineer (Internal Candidates),"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2024-01-01 07:18:59,False,False,Pakistan,,,,Abyss Solutions Ltd,['python'],{'programming': ['python']}
